gene,method,measurement,split1,split2
ENSMUSG00000008734,map,log2foldchange,0.0210842978559495,0.0146923765028228
ENSMUSG00000008822,map,log2foldchange,-0.122723366043916,0.0853858600549061
ENSMUSG00000008845,map,log2foldchange,0.194889238998183,-0.141483480916799
ENSMUSG00000008859,map,log2foldchange,-0.127465910126909,-0.12500375300415
ENSMUSG00000008874,map,log2foldchange,0.00365598372023185,0.00317681244190986
ENSMUSG00000008892,map,log2foldchange,-0.0340678505507143,-0.19553507243604
ENSMUSG00000008932,map,log2foldchange,-0.028406403151829,0.0268580255412458
ENSMUSG00000008958,map,log2foldchange,-0.0901890616910355,-0.142861790847612
ENSMUSG00000008999,map,log2foldchange,0.299124434044836,0.44757775674144
ENSMUSG00000009030,map,log2foldchange,-0.221653252382087,-0.360742462803135
ENSMUSG00000009035,map,log2foldchange,0.188695892221969,0.29311836805321
ENSMUSG00000009070,map,log2foldchange,0.0203034443139655,0.109422730541027
ENSMUSG00000009075,map,log2foldchange,0.403997118481128,0.457948264557858
ENSMUSG00000009076,map,log2foldchange,0.0635164386973898,0.137138064515375
ENSMUSG00000009092,map,log2foldchange,-0.0185321115860371,-0.109538417310434
ENSMUSG00000009097,map,log2foldchange,-0.130276027855623,-0.025636598787352
ENSMUSG00000009112,map,log2foldchange,0.154831039411605,0.114741096009261
ENSMUSG00000009114,map,log2foldchange,0.00890781755054374,0.0168312287399826
ENSMUSG00000009115,map,log2foldchange,0.0386271207213073,-0.00331200894262015
ENSMUSG00000009116,map,log2foldchange,-0.012972990065251,0.0318552661477437
ENSMUSG00000009145,map,log2foldchange,-0.135429346400954,-0.368322381552021
ENSMUSG00000009185,map,log2foldchange,0.00668776948311328,-0.0216102672498704
ENSMUSG00000009210,map,log2foldchange,-0.00721405786451457,-0.023634735908375
ENSMUSG00000009214,map,log2foldchange,0.023314920478495,-0.0753098764286266
ENSMUSG00000009248,map,log2foldchange,-0.011338068128255,0.0135005005700157
ENSMUSG00000009281,map,log2foldchange,0.126046093674997,-0.035260066683695
ENSMUSG00000009293,map,log2foldchange,-0.0637325308279375,-0.0225035491719283
ENSMUSG00000009378,map,log2foldchange,0.0523095389851555,-0.149058908044388
ENSMUSG00000009394,map,log2foldchange,0.254958520474625,0.180425395439289
ENSMUSG00000009406,map,log2foldchange,0.035460331239635,0.133051441535998
ENSMUSG00000009470,map,log2foldchange,-0.0445329777495113,-0.0911899719723802
ENSMUSG00000009471,map,log2foldchange,-0.0699304406282024,-0.0755589492844274
ENSMUSG00000009487,map,log2foldchange,0.0895740290628987,0.195144228830218
ENSMUSG00000009545,map,log2foldchange,-0.0250298819454176,0.079492214894502
ENSMUSG00000009551,map,log2foldchange,0.100815410477478,-0.0530034365617394
ENSMUSG00000009575,map,log2foldchange,-0.361166649098144,-0.250977356035024
ENSMUSG00000009585,map,log2foldchange,0.0054956430636935,0.00317681244190986
ENSMUSG00000009596,map,log2foldchange,-0.0441766872178901,-0.05122247789004
ENSMUSG00000009630,map,log2foldchange,-0.0674707015968489,-0.167238104868288
ENSMUSG00000009633,map,log2foldchange,-0.157343947035909,-0.104442828355043
ENSMUSG00000009640,map,log2foldchange,0.0902272578352228,0.200399800783944
ENSMUSG00000009654,map,log2foldchange,-0.00684765770611327,0.0464835675862036
ENSMUSG00000009670,map,log2foldchange,-0.00299965075619611,0.0956646291487444
ENSMUSG00000009681,map,log2foldchange,-0.035247748143018,-0.189791961823417
ENSMUSG00000009731,map,log2foldchange,-0.0461153011520142,0.129644066268202
ENSMUSG00000009733,map,log2foldchange,-0.057645825595946,0.0176495131799203
ENSMUSG00000009734,map,log2foldchange,0.05806512596582,0.100605448661809
ENSMUSG00000009739,map,log2foldchange,-0.0691867878574224,-0.00840040628453152
ENSMUSG00000009863,map,log2foldchange,0.120318419831432,0.0817727425093637
ENSMUSG00000009876,map,log2foldchange,-0.13977026324115,-0.105588927665002
ENSMUSG00000009894,map,log2foldchange,0.117070292691603,0.218303851812215
ENSMUSG00000009900,map,log2foldchange,0.136096536914573,0.262196104169943
ENSMUSG00000009905,map,log2foldchange,0.019960454233955,-0.0848503809799906
ENSMUSG00000009927,map,log2foldchange,-0.000972686229584187,-0.0725136354126286
ENSMUSG00000009941,map,log2foldchange,0.0257497215377703,0.0703136907709471
ENSMUSG00000010044,map,log2foldchange,0.168545856325616,0.0476251428352965
ENSMUSG00000010045,map,log2foldchange,0.0953611159339536,0.0964034394502653
ENSMUSG00000010047,map,log2foldchange,0.0643317629808481,0.0400429297785394
ENSMUSG00000010048,map,log2foldchange,0.182590092017565,0.328963084249571
ENSMUSG00000010054,map,log2foldchange,0.0616167164874848,0.057319422873541
ENSMUSG00000010057,map,log2foldchange,0.176205505973459,0.0294458021210536
ENSMUSG00000010064,map,log2foldchange,0.176331931097467,0.158152958992669
ENSMUSG00000010066,map,log2foldchange,0.0576686302897393,-0.0422356786308559
ENSMUSG00000010080,map,log2foldchange,-0.0657712524353088,0.0464000380123544
ENSMUSG00000010086,map,log2foldchange,-0.0573922103885717,0.0726002319913763
ENSMUSG00000010095,map,log2foldchange,0.0121112335286961,-0.0232220293881812
ENSMUSG00000010097,map,log2foldchange,0.113021337153164,-0.0632268408855567
ENSMUSG00000010110,map,log2foldchange,0.210371055288998,0.0000409726130395922
ENSMUSG00000010122,map,log2foldchange,0.0176013287561218,0.0690648179806132
ENSMUSG00000010136,map,log2foldchange,0.137018007101111,0.0370090696705951
ENSMUSG00000010154,map,log2foldchange,0.148066387441227,0.196780334312873
ENSMUSG00000010175,map,log2foldchange,-0.326861120956984,-0.164881831639014
ENSMUSG00000010205,map,log2foldchange,0.0944324783863506,0.164030758137244
ENSMUSG00000010290,map,log2foldchange,-0.142283739953135,-0.0222567641134019
ENSMUSG00000010307,map,log2foldchange,0.149012902491581,0.160889688685078
ENSMUSG00000010311,map,log2foldchange,-0.00165670469767384,0.0565387808863527
ENSMUSG00000010358,map,log2foldchange,-0.00755418070636323,0.00855164969388618
ENSMUSG00000010376,map,log2foldchange,0.140477199165025,0.139114205644254
ENSMUSG00000010392,map,log2foldchange,0.0305623605544562,-0.112046473313634
ENSMUSG00000010406,map,log2foldchange,0.0952981714125748,0.170303935079902
ENSMUSG00000010453,map,log2foldchange,0.0839336891730719,-0.0298225450087572
ENSMUSG00000010461,map,log2foldchange,-0.146835447790383,0.0877131304616496
ENSMUSG00000010476,map,log2foldchange,-0.32231845017927,-0.0512635363758703
ENSMUSG00000010529,map,log2foldchange,0.0582126983689586,0.00293046047759834
ENSMUSG00000010538,map,log2foldchange,0.0235066185726194,0.0570891314027852
ENSMUSG00000010592,map,log2foldchange,-0.123418244611282,-0.147258387972068
ENSMUSG00000010601,map,log2foldchange,-0.003874943720384,0.0104524739044474
ENSMUSG00000010607,map,log2foldchange,-0.049470376143992,-0.0329053069412795
ENSMUSG00000010608,map,log2foldchange,-0.261239591421972,-0.25921082364644
ENSMUSG00000010660,map,log2foldchange,0.142425866318019,0.100892334690529
ENSMUSG00000010663,map,log2foldchange,-0.0567403165448241,-0.147624513127939
ENSMUSG00000010721,map,log2foldchange,-0.0161271616375064,0.213306262172698
ENSMUSG00000010751,map,log2foldchange,-0.00368375900090504,0.164531367239775
ENSMUSG00000010797,map,log2foldchange,0.614688732124657,0.59052552157124
ENSMUSG00000010803,map,log2foldchange,-0.0411038795387862,-0.0145944853835588
ENSMUSG00000010825,map,log2foldchange,0.154093110420443,0.0767195745958446
ENSMUSG00000010830,map,log2foldchange,-0.114129507497195,-0.23666127873051
ENSMUSG00000010841,map,log2foldchange,0.0163639164140506,0.00877669591357558
ENSMUSG00000010914,map,log2foldchange,0.11304487026213,0.0373540738213607
ENSMUSG00000010936,map,log2foldchange,0.276011592560763,0.188332304134768
ENSMUSG00000011008,map,log2foldchange,-0.018855022104594,0.0416829215437866
ENSMUSG00000011052,map,log2foldchange,0.0695702259468078,0.0920175310375819
ENSMUSG00000011114,map,log2foldchange,0.0201963168638882,-0.0254281097724732
ENSMUSG00000011148,map,log2foldchange,-0.26067296488032,-0.0275669756296408
ENSMUSG00000011154,map,log2foldchange,-0.0560636910696459,-0.0907413422597628
ENSMUSG00000011158,map,log2foldchange,-0.0652814362123275,-0.0385389383783521
ENSMUSG00000011171,map,log2foldchange,-0.0731624535633079,0.0565740638661735
ENSMUSG00000011179,map,log2foldchange,-0.136050890139448,0.156928039881255
ENSMUSG00000011263,map,log2foldchange,0.394937478734194,0.398941470430236
ENSMUSG00000011267,map,log2foldchange,0.0549258747119707,0.108732070395739
ENSMUSG00000011305,map,log2foldchange,0.123971824715048,-0.036380011631008
ENSMUSG00000011306,map,log2foldchange,0.0388510139506684,0.0737613065966017
ENSMUSG00000011349,map,log2foldchange,0.00365598372023187,0.00798011730064389
ENSMUSG00000011382,map,log2foldchange,0.223098143444171,0.0410725059640516
ENSMUSG00000011427,map,log2foldchange,-0.0992488868032998,-0.268007256831155
ENSMUSG00000011486,map,log2foldchange,-0.062592929956719,-0.0172159464864378
ENSMUSG00000011589,map,log2foldchange,0.127987025028869,0.203084609688971
ENSMUSG00000011632,map,log2foldchange,0.032223352562253,0.00317681244190986
ENSMUSG00000011658,map,log2foldchange,-0.0257645366195699,-0.0772830128367483
ENSMUSG00000011752,map,log2foldchange,0.00995840478099654,-0.0252805111586651
ENSMUSG00000011832,map,log2foldchange,-0.0532936048343599,-0.00335051958369495
ENSMUSG00000011837,map,log2foldchange,0.338269642198928,0.0755027062755919
ENSMUSG00000011884,map,log2foldchange,-0.327276970132609,-0.398444641379046
ENSMUSG00000011960,map,log2foldchange,0.119084819131178,0.0104331616893472
ENSMUSG00000012017,map,log2foldchange,0.133036586142127,0.110705358363666
ENSMUSG00000012076,map,log2foldchange,-0.0456846934099273,-0.139852089035803
ENSMUSG00000012114,map,log2foldchange,0.0949981181759166,0.104829378350956
ENSMUSG00000012211,map,log2foldchange,0.00606961584721937,-0.013154361694037
ENSMUSG00000012282,map,log2foldchange,0.0878032645470356,0.0967162684054418
ENSMUSG00000012296,map,log2foldchange,0.186191252619506,0.257408693981617
ENSMUSG00000012405,map,log2foldchange,0.0252405968594086,0.0787939933219114
ENSMUSG00000012422,map,log2foldchange,0.0322459318806289,-0.0010320066129695
ENSMUSG00000012428,map,log2foldchange,0.00404064837959223,-0.206690106128728
ENSMUSG00000012429,map,log2foldchange,0.0981552154354583,0.0810674665944218
ENSMUSG00000012443,map,log2foldchange,-0.307471837128377,-0.284442400524854
ENSMUSG00000012483,map,log2foldchange,0.10953373743536,0.319548130687365
ENSMUSG00000012535,map,log2foldchange,-0.0926232082019391,-0.0541912634494032
ENSMUSG00000012609,map,log2foldchange,-0.247012482448653,-0.0706441329353385
ENSMUSG00000012640,map,log2foldchange,0.00909033179262584,0.0325892476396083
ENSMUSG00000012705,map,log2foldchange,0.123280077663829,0.0570299664722015
ENSMUSG00000012777,map,log2foldchange,-0.0267148586136122,-0.0073904270554306
ENSMUSG00000012889,map,log2foldchange,0.00634930238798866,-0.101051147907118
ENSMUSG00000013089,map,log2foldchange,-0.0729554283986176,-0.0599887826021486
ENSMUSG00000013091,map,log2foldchange,-0.0892791178420419,0.0890990103680298
ENSMUSG00000013150,map,log2foldchange,0.0804112450371076,0.303787086815048
ENSMUSG00000013155,map,log2foldchange,-0.0930362133202775,-0.0816407965629029
ENSMUSG00000013158,map,log2foldchange,-0.0344137423677955,0.132533323538849
ENSMUSG00000013160,map,log2foldchange,0.169230404695488,-0.039110876109137
ENSMUSG00000013236,map,log2foldchange,0.0433659349264056,0.243229802320368
ENSMUSG00000013353,map,log2foldchange,-0.00684765770611327,-0.0163210692327451
ENSMUSG00000013367,map,log2foldchange,-0.144360966201817,-0.00246625340611109
ENSMUSG00000013418,map,log2foldchange,0.0822787931262055,-0.0414176390093238
ENSMUSG00000013419,map,log2foldchange,-0.0583199043289451,0.0963996948421132
ENSMUSG00000013483,map,log2foldchange,0.0508199832769013,0.165688097971339
ENSMUSG00000013495,map,log2foldchange,0.178375419918059,0.1210171939677
ENSMUSG00000013584,map,log2foldchange,0.423841187644163,0.463611672205376
ENSMUSG00000013611,map,log2foldchange,-0.00464524631314348,-0.00258712219669657
ENSMUSG00000013653,map,log2foldchange,0.0196361285875693,0.0922155327476438
ENSMUSG00000013662,map,log2foldchange,-0.175970455683344,-0.112979078865363
ENSMUSG00000013701,map,log2foldchange,0.000998452491268453,0.0555958034698076
ENSMUSG00000013707,map,log2foldchange,-0.0199121020920835,-0.070547805498447
ENSMUSG00000013736,map,log2foldchange,-0.0937056286619615,-0.0558715260397491
ENSMUSG00000013766,map,log2foldchange,-0.211386692664684,-0.215672568488645
ENSMUSG00000013822,map,log2foldchange,0.0163470034404767,0.0375245030382284
ENSMUSG00000013833,map,log2foldchange,0.125249178412196,0.143040515582282
ENSMUSG00000013846,map,log2foldchange,0.301500777253108,0.197873010317689
ENSMUSG00000013858,map,log2foldchange,0.125445413197548,0.134560211909731
ENSMUSG00000013928,map,log2foldchange,-0.00165670469767384,-0.00952403301490702
ENSMUSG00000013974,map,log2foldchange,0.0101650718172407,0.135690607909655
ENSMUSG00000013989,map,log2foldchange,0.427843726406787,0.261969269882287
ENSMUSG00000013997,map,log2foldchange,-0.114080588102637,-0.149800663652449
ENSMUSG00000014074,map,log2foldchange,-0.0671019104638228,-0.170777906659943
ENSMUSG00000014075,map,log2foldchange,0.00380020929503574,0.283531812516376
ENSMUSG00000014077,map,log2foldchange,-0.0515325014603748,-0.0399835146316257
ENSMUSG00000014158,map,log2foldchange,-0.195240687137239,-0.0132369848181834
ENSMUSG00000014164,map,log2foldchange,-0.00686906740883877,0.127077674932461
ENSMUSG00000014177,map,log2foldchange,-0.153010676894166,0.113841145549206
ENSMUSG00000014198,map,log2foldchange,-0.0120994653021465,-0.0073904270554306
ENSMUSG00000014226,map,log2foldchange,-0.0393054150194691,-0.0397259363766137
ENSMUSG00000014232,map,log2foldchange,0.0637789975960644,0.129181700863721
ENSMUSG00000014243,map,log2foldchange,0.0348595227230333,0.187257881066771
ENSMUSG00000014245,map,log2foldchange,-0.00813978399230426,-0.0368704574359548
ENSMUSG00000014294,map,log2foldchange,-0.0352808275922752,0.262349969229733
ENSMUSG00000014301,map,log2foldchange,-0.042155976652388,0.0125117042504191
ENSMUSG00000014329,map,log2foldchange,-0.124803082850891,-0.108117833664341
ENSMUSG00000014349,map,log2foldchange,0.0282228211573945,0.125357394568916
ENSMUSG00000014361,map,log2foldchange,-0.118054663090721,-0.300882510416286
ENSMUSG00000014426,map,log2foldchange,0.222932217842464,0.305845328274506
ENSMUSG00000014453,map,log2foldchange,0.00365598372023187,-0.0308937254523343
ENSMUSG00000014470,map,log2foldchange,0.0604965477014446,0.194214284227159
ENSMUSG00000014496,map,log2foldchange,-0.0475298164713634,-0.158414250659097
ENSMUSG00000014498,map,log2foldchange,0.159481355489618,0.196781335371166
ENSMUSG00000014503,map,log2foldchange,-0.191053345402713,-0.17502042921278
ENSMUSG00000014504,map,log2foldchange,0.0383002145641771,-0.00504586192051892
ENSMUSG00000014547,map,log2foldchange,0.000195475555241835,0.0237512820822524
ENSMUSG00000014599,map,log2foldchange,0.109354771641913,-0.061588223018106
ENSMUSG00000014601,map,log2foldchange,0.0367802420672968,0.24296877778889
ENSMUSG00000014602,map,log2foldchange,0.115012452463725,0.125324414983737
ENSMUSG00000014603,map,log2foldchange,0.261963241181728,0.10117715157308
ENSMUSG00000014609,map,log2foldchange,0.0695598525015162,0.0120343395459831
ENSMUSG00000014633,map,log2foldchange,-0.117283890653857,0.0141937804086208
ENSMUSG00000014668,map,log2foldchange,0.0667606022391952,-0.0275290587410289
ENSMUSG00000014686,map,log2foldchange,0.203372402244176,0.122787061842444
ENSMUSG00000014747,map,log2foldchange,0.0239033393467554,-0.0934908488866216
ENSMUSG00000014763,map,log2foldchange,0.119556659428138,-0.0642920984144749
ENSMUSG00000014769,map,log2foldchange,0.144626998548305,-0.024330797308263
ENSMUSG00000014776,map,log2foldchange,0.281197170221403,0.376623759296781
ENSMUSG00000014786,map,log2foldchange,0.00968462360056856,-0.0799545127186324
ENSMUSG00000014791,map,log2foldchange,0.279933263011105,0.163534567827447
ENSMUSG00000014813,map,log2foldchange,-0.0831955836132782,-0.323946255617724
ENSMUSG00000014837,map,log2foldchange,0.172060778431717,0.293358668887319
ENSMUSG00000014846,map,log2foldchange,-0.0854075860865624,-0.162192480713497
ENSMUSG00000014856,map,log2foldchange,0.0645917735000955,0.0206021829655429
ENSMUSG00000014859,map,log2foldchange,0.177002357966252,0.161268747097526
ENSMUSG00000014867,map,log2foldchange,0.258803966643339,0.146117552065715
ENSMUSG00000014873,map,log2foldchange,0.180681104536154,-0.0584928795960439
ENSMUSG00000014905,map,log2foldchange,-0.0248475357586506,-0.0472467619018691
ENSMUSG00000014907,map,log2foldchange,-0.187795376120114,-0.284875864091045
ENSMUSG00000014932,map,log2foldchange,-0.16863732761989,-0.331218109418199
ENSMUSG00000014956,map,log2foldchange,-0.085452549827809,0.00366565224339898
ENSMUSG00000015001,map,log2foldchange,-0.0030232953519508,-0.00962264303951814
ENSMUSG00000015013,map,log2foldchange,0.140992950650858,-0.0444251216496069
ENSMUSG00000015016,map,log2foldchange,0.124492844915249,0.242760064915288
ENSMUSG00000015023,map,log2foldchange,-0.00768758515273809,-0.262518929897711
ENSMUSG00000015027,map,log2foldchange,0.409929711754714,0.168022383341926
ENSMUSG00000015053,map,log2foldchange,-0.116022241439533,-0.127414300932118
ENSMUSG00000015083,map,log2foldchange,-0.0424712989127222,0.00232376007322808
ENSMUSG00000015085,map,log2foldchange,-0.124893312764375,-0.257014320414736
ENSMUSG00000015090,map,log2foldchange,0.0282055733997547,-0.249747970541214
ENSMUSG00000015092,map,log2foldchange,0.131429363609392,-0.0581049184936997
ENSMUSG00000015093,map,log2foldchange,-0.0823708022509753,-0.240632162201232
ENSMUSG00000015112,map,log2foldchange,0.0210938662719459,-0.146222272124768
ENSMUSG00000015120,map,log2foldchange,-0.398875505372855,-0.266534255393607
ENSMUSG00000015126,map,log2foldchange,0.1626331994151,0.0619486962175562
ENSMUSG00000015134,map,log2foldchange,-0.185219758156942,-0.279765317992159
ENSMUSG00000015143,map,log2foldchange,-0.0536089172219543,-0.233268126314833
ENSMUSG00000015165,map,log2foldchange,0.000458349984675387,0.0271032373709504
ENSMUSG00000015176,map,log2foldchange,-0.200364214395388,-0.304813399947399
ENSMUSG00000015189,map,log2foldchange,0.0711626612093135,0.224745016614299
ENSMUSG00000015202,map,log2foldchange,-0.543949261385155,-0.390708663229088
ENSMUSG00000015217,map,log2foldchange,-0.0017232017696052,0.0332561158978282
ENSMUSG00000015224,map,log2foldchange,-0.0644739264701254,-0.138846932858528
ENSMUSG00000015243,map,log2foldchange,0.0695707719708983,-0.0926883078975431
ENSMUSG00000015247,map,log2foldchange,0.0823701229981761,0.102657575286774
ENSMUSG00000015289,map,log2foldchange,0.218813900114608,0.0899252684720908
ENSMUSG00000015290,map,log2foldchange,-0.131132213775753,-0.066221351427587
ENSMUSG00000015305,map,log2foldchange,-0.380811698976693,-0.366399644578747
ENSMUSG00000015312,map,log2foldchange,-0.0550764011278538,0.0126540472949901
ENSMUSG00000015314,map,log2foldchange,-0.061294425220274,0.00228645705660624
ENSMUSG00000015316,map,log2foldchange,0.0642154405910836,0.0286029580624885
ENSMUSG00000015335,map,log2foldchange,0.0610535645571057,0.306145619029761
ENSMUSG00000015337,map,log2foldchange,0.134353556107294,0.344623636293965
ENSMUSG00000015342,map,log2foldchange,0.109542854905746,0.0270538573170443
ENSMUSG00000015354,map,log2foldchange,-0.275612129778616,-0.404698092853683
ENSMUSG00000015355,map,log2foldchange,0.162313356518433,-0.130432955653674
ENSMUSG00000015363,map,log2foldchange,0.120178241733072,0.110155988846256
ENSMUSG00000015377,map,log2foldchange,0.138846035428382,0.238034454696515
ENSMUSG00000015396,map,log2foldchange,0.145730904339671,0.186524084343453
ENSMUSG00000015452,map,log2foldchange,-0.0388258931505223,0.00591562808450853
ENSMUSG00000015461,map,log2foldchange,0.00088544176889683,0.0713614824417945
ENSMUSG00000015467,map,log2foldchange,-0.0628368513698917,0.00304599511781956
ENSMUSG00000015474,map,log2foldchange,0.0015252841462935,0.150960575217693
ENSMUSG00000015476,map,log2foldchange,0.0399561790864194,0.0228719146108596
ENSMUSG00000015478,map,log2foldchange,-0.293815972004615,-0.0578046889653823
ENSMUSG00000015484,map,log2foldchange,-1.40490216095036,-1.66135759103671
ENSMUSG00000015488,map,log2foldchange,-0.0063822664616543,-0.14179074939744
ENSMUSG00000015501,map,log2foldchange,-0.1165199155172,-0.235914087765043
ENSMUSG00000015533,map,log2foldchange,0.166943310411781,-0.111611043495816
ENSMUSG00000015536,map,log2foldchange,-0.202551506917277,-0.100941357358363
ENSMUSG00000015542,map,log2foldchange,-0.0177602293550934,-0.0780645485446917
ENSMUSG00000015568,map,log2foldchange,0.519606906158626,0.46155914280288
ENSMUSG00000015575,map,log2foldchange,-0.11624539406934,-0.218994632026709
ENSMUSG00000015599,map,log2foldchange,-0.107152090877601,0.100474039925409
ENSMUSG00000015605,map,log2foldchange,0.0163536962527002,0.123378200015922
ENSMUSG00000015652,map,log2foldchange,-0.0540994865542127,-0.0894953436133938
ENSMUSG00000015668,map,log2foldchange,-0.06412684474531,-0.131794808126905
ENSMUSG00000015671,map,log2foldchange,-0.0717219461171841,-0.178794727256691
ENSMUSG00000015672,map,log2foldchange,-0.0531470692157554,0.034794908963968
ENSMUSG00000015702,map,log2foldchange,0.00365598372023186,0.00393580521330835
ENSMUSG00000015709,map,log2foldchange,-0.179875165277199,-0.158503467376694
ENSMUSG00000015711,map,log2foldchange,0.0709438293149467,0.113982884952664
ENSMUSG00000015745,map,log2foldchange,-0.171849800108365,-0.0400561724215733
ENSMUSG00000015747,map,log2foldchange,0.0478018926381325,-0.0297493104356332
ENSMUSG00000015749,map,log2foldchange,-0.509122450561803,-0.0948771967140558
ENSMUSG00000015750,map,log2foldchange,-0.0823877100786322,0.0815154043254407
ENSMUSG00000015759,map,log2foldchange,0.101317391162829,-0.077940737645308
ENSMUSG00000015776,map,log2foldchange,-0.0364306736696197,-0.108119265363526
ENSMUSG00000015804,map,log2foldchange,0.0766119009282601,-0.129918966838716
ENSMUSG00000015806,map,log2foldchange,-0.342967886124094,-0.211041238268045
ENSMUSG00000015812,map,log2foldchange,-0.0342069590874304,0.110929839873404
ENSMUSG00000015829,map,log2foldchange,-0.108186671504652,-0.0604703806225503
ENSMUSG00000015839,map,log2foldchange,-0.0478065530360851,-0.103540523073091
ENSMUSG00000015843,map,log2foldchange,-0.22558214854034,-0.430965499904364
ENSMUSG00000015846,map,log2foldchange,0.151673190113774,-0.0665589803717989
ENSMUSG00000015852,map,log2foldchange,-1.46265705119828,-1.42559722708613
ENSMUSG00000015854,map,log2foldchange,-0.0436707515374408,-0.0329048984741103
ENSMUSG00000015879,map,log2foldchange,0.0984607690695107,-0.0174311381215661
ENSMUSG00000015882,map,log2foldchange,-0.117439665177921,-0.0661842306405282
ENSMUSG00000015889,map,log2foldchange,-0.297920979388102,-0.321836420248463
ENSMUSG00000015890,map,log2foldchange,-0.107960746296191,-0.108088703326112
ENSMUSG00000015932,map,log2foldchange,0.0109568616070841,-0.00270018722459418
ENSMUSG00000015942,map,log2foldchange,-0.053503915936504,-0.0473969373422063
ENSMUSG00000015943,map,log2foldchange,0.110170585475548,0.134110142243245
ENSMUSG00000015944,map,log2foldchange,0.127958990720992,0.126712175498004
ENSMUSG00000015947,map,log2foldchange,-0.131693397144953,-0.241394131539732
ENSMUSG00000015950,map,log2foldchange,-0.0665669927378921,-0.0641551720384824
ENSMUSG00000015957,map,log2foldchange,-0.0721630191746052,0.288928556315483
ENSMUSG00000015962,map,log2foldchange,-0.0153845887595028,-0.0072308523520266
ENSMUSG00000015966,map,log2foldchange,-0.19094846172639,0.0500221668040051
ENSMUSG00000015968,map,log2foldchange,0.119047558499901,0.0888687284881909
ENSMUSG00000015971,map,log2foldchange,0.14472548433528,0.0741803488767905
ENSMUSG00000015981,map,log2foldchange,-0.0601516381034053,0.0332053930604693
ENSMUSG00000015994,map,log2foldchange,-0.0286120194650877,-0.0518172926517047
ENSMUSG00000016018,map,log2foldchange,-0.206941906755286,-0.298580807467425
ENSMUSG00000016028,map,log2foldchange,0.183688716723789,0.0980337211718319
ENSMUSG00000016087,map,log2foldchange,-0.130111696669644,-0.103029235890773
ENSMUSG00000016128,map,log2foldchange,0.00712908755056883,0.0273068111381538
ENSMUSG00000016179,map,log2foldchange,0.148489882557033,0.0465830535588716
ENSMUSG00000016181,map,log2foldchange,0.0846209652019194,0.0674080287652547
ENSMUSG00000016194,map,log2foldchange,-0.430280404192369,-0.0323557699326651
ENSMUSG00000016200,map,log2foldchange,0.160332165380121,0.0579260673488763
ENSMUSG00000016206,map,log2foldchange,0.186281018684399,0.165004299938975
ENSMUSG00000016239,map,log2foldchange,0.144213366647133,0.0684624282774786
ENSMUSG00000016252,map,log2foldchange,0.142143025821407,0.207415091923823
ENSMUSG00000016255,map,log2foldchange,-0.0667498712838787,-0.0218781116668273
ENSMUSG00000016256,map,log2foldchange,-0.015077875650355,-0.00922835260264339
ENSMUSG00000016257,map,log2foldchange,0.0613594856494972,0.083799881169193
ENSMUSG00000016308,map,log2foldchange,-0.0999255526533719,-0.106437077461063
ENSMUSG00000016319,map,log2foldchange,0.00943051736715387,-0.0131029189104073
ENSMUSG00000016344,map,log2foldchange,0.0138083873844509,-0.0237511849412906
ENSMUSG00000016349,map,log2foldchange,0.00123029993638319,0.171945199268952
ENSMUSG00000016386,map,log2foldchange,0.0234512273887641,-0.314597773326438
ENSMUSG00000016409,map,log2foldchange,-0.30984094019961,-0.0472253572996518
ENSMUSG00000016427,map,log2foldchange,-0.177697711274056,-0.16426134933281
ENSMUSG00000016477,map,log2foldchange,0.0627241098242877,0.029006986283167
ENSMUSG00000016481,map,log2foldchange,-0.348160466920067,0.00715082979368098
ENSMUSG00000016494,map,log2foldchange,0.110171073271715,0.0483440361600022
ENSMUSG00000016496,map,log2foldchange,-0.0312733784583226,0.00361573768200973
ENSMUSG00000016498,map,log2foldchange,-0.033776294978809,0.00436465573796727
ENSMUSG00000016503,map,log2foldchange,-0.445364784147543,-0.318332990263778
ENSMUSG00000016510,map,log2foldchange,0.108359844870851,0.0877605697682397
ENSMUSG00000016520,map,log2foldchange,-0.092352339539063,0.179416368884212
ENSMUSG00000016526,map,log2foldchange,-0.0212999616170261,0.0511602566205904
ENSMUSG00000016528,map,log2foldchange,-0.0202665729426389,0.120036680063537
ENSMUSG00000016541,map,log2foldchange,0.149049966912195,0.0422753795483252
ENSMUSG00000016554,map,log2foldchange,0.0451552293869235,0.0624382408701799
ENSMUSG00000016559,map,log2foldchange,0.275417294822419,0.0885308561548826
ENSMUSG00000016619,map,log2foldchange,0.082440535801007,0.0256586056385713
ENSMUSG00000016637,map,log2foldchange,-0.22964787080109,-0.378335465093434
ENSMUSG00000016664,map,log2foldchange,-0.0147451284045653,-0.0790234080254153
ENSMUSG00000016757,map,log2foldchange,0.377586343038831,0.244964472303567
ENSMUSG00000016758,map,log2foldchange,0.00810204063222405,0.046058542493066
ENSMUSG00000016763,map,log2foldchange,0.0237539176251212,0.362659669413228
ENSMUSG00000016831,map,log2foldchange,-0.0432529552164751,-0.220458420248567
ENSMUSG00000016918,map,log2foldchange,0.131885433506042,0.0128397093161252
ENSMUSG00000016921,map,log2foldchange,-0.0611274051618297,-0.116373518554585
ENSMUSG00000016942,map,log2foldchange,-0.343664385615465,-0.348944714679671
ENSMUSG00000016946,map,log2foldchange,-0.303376030298521,-0.328844303900013
ENSMUSG00000016984,map,log2foldchange,-0.490731467972982,-0.317026908904457
